DATA,V,I,T,SOC
2024-06-27 01:20:00,1338.8,0.3,33.8,100.0
2024-06-27 01:25:00,1338.8,0.2,34.0,100.0
2024-06-27 01:30:00,1338.8,0.3,33.4,100.0
2024-06-27 01:35:00,1338.5,0.1,33.4,100.0
2024-06-27 01:40:00,1338.7,0.1,33.5,100.0
2024-06-27 01:45:00,1338.7,0.1,33.7,100.0
2024-06-27 01:50:00,1338.6,0.2,32.9,100.0
2024-06-27 01:55:00,1338.6,0.2,32.9,100.0
2024-06-27 02:00:00,1338.6,0.0,33.1,100.0
2024-06-27 02:05:00,1338.7,0.4,33.3,100.0
2024-06-27 02:10:00,1338.6,1.4,33.4,100.0
2024-06-27 02:15:00,1338.7,1.3,33.4,100.0
2024-06-27 02:20:00,1338.6,0.1,33.5,100.0
2024-06-27 02:25:00,1338.7,-0.1,33.7,100.0
2024-06-27 02:30:00,1338.3,0.3,33.1,100.0
2024-06-27 02:35:00,1338.4,1.4,33.2,100.0
2024-06-27 02:40:00,1338.5,1.4,33.3,100.0
2024-06-27 02:45:00,1338.7,0.2,33.4,100.0
2024-06-27 02:50:00,1338.6,1.5,32.3,100.0
2024-06-27 02:55:00,1338.5,0.2,32.5,100.0
2024-06-27 03:00:00,1338.3,0.1,32.7,100.0
2024-06-27 03:05:00,1338.6,0.1,32.8,100.0
2024-06-27 03:10:00,1338.5,0.1,32.4,100.0
2024-06-27 03:15:00,1338.6,1.3,32.5,100.0
2024-06-27 03:20:00,1338.6,0.1,32.6,100.0
2024-06-27 03:25:00,1338.8,1.3,32.8,100.0
2024-06-27 03:30:00,1338.3,1.3,32.8,100.0
2024-06-27 03:35:00,1338.6,1.3,32.8,100.0
2024-06-27 03:40:00,1338.7,0.9,32.8,100.0
2024-06-27 03:45:00,1338.6,1.3,33.0,100.0
2024-06-27 03:50:00,1338.4,1.3,32.4,100.0
2024-06-27 03:55:00,1338.6,1.3,32.5,100.0
2024-06-27 04:00:00,1338.2,0.1,32.7,100.0
2024-06-27 04:05:00,1338.6,0.2,32.8,100.0
2024-06-27 04:10:00,1338.4,0.1,31.7,100.0
2024-06-27 04:15:00,1338.6,1.4,31.8,100.0
2024-06-27 04:20:00,1338.6,1.2,32.0,100.0
2024-06-27 04:25:00,1338.2,0.2,32.2,100.0
2024-06-27 04:30:00,1338.4,1.5,32.3,100.0
2024-06-27 04:35:00,1338.2,1.5,32.3,100.0
2024-06-27 04:40:00,1338.4,1.0,32.5,100.0
2024-06-27 04:45:00,1338.1,1.5,32.6,100.0
2024-06-27 04:50:00,1338.2,0.2,31.7,100.0
2024-06-27 04:55:00,1338.5,0.3,31.7,100.0
2024-06-27 05:00:00,1338.2,0.2,31.8,100.0
2024-06-27 05:05:00,1338.3,0.1,31.9,100.0
2024-06-27 05:10:00,1338.8,0.2,31.3,100.0
2024-06-27 05:15:00,1338.2,0.1,31.0,100.0
2024-06-27 05:20:00,1338.6,0.1,31.1,100.0
2024-06-27 05:25:00,1338.2,0.4,31.3,100.0
2024-06-27 05:30:00,1338.5,1.5,31.5,100.0
2024-06-27 05:35:00,1337.9,1.4,31.6,100.0
2024-06-27 05:40:00,1337.9,0.3,31.7,100.0
2024-06-27 05:45:00,1338.2,0.2,31.8,100.0
2024-06-27 05:50:00,1338.2,0.1,31.0,100.0
2024-06-27 05:55:00,1338.2,0.2,30.1,100.0
2024-06-27 06:00:00,1338.0,0.4,29.8,100.0
2024-06-27 06:05:00,1338.2,1.2,30.2,100.0
2024-06-27 06:10:00,1338.4,1.5,30.0,100.0
2024-06-27 06:15:00,1338.4,0.1,30.1,100.0
2024-06-27 06:20:00,1338.4,1.3,30.3,100.0
2024-06-27 06:25:00,1338.3,1.2,30.2,100.0
2024-06-27 06:30:00,1338.5,1.4,30.2,100.0
2024-06-27 06:35:00,1338.5,0.3,30.3,100.0
2024-06-27 06:40:00,1338.4,0.3,30.4,100.0
2024-06-27 06:45:00,1338.4,0.3,30.7,100.0
2024-06-27 06:50:00,1338.3,0.2,30.5,100.0
2024-06-27 06:55:00,1338.7,0.6,30.6,100.0
2024-06-27 07:00:00,1338.6,0.1,30.7,100.0
2024-06-27 07:05:00,1337.7,0.2,30.9,100.0
2024-06-27 07:10:00,1337.7,0.1,30.6,100.0
2024-06-27 07:15:00,1337.8,0.4,31.2,100.0
2024-06-27 07:20:00,1338.2,0.4,31.4,100.0
2024-06-27 07:25:00,1337.9,0.0,31.4,100.0
2024-06-27 07:30:00,1337.9,0.0,32.1,100.0
2024-06-27 07:35:00,1338.5,1.0,32.3,100.0
2024-06-27 07:40:00,1338.6,1.3,31.7,100.0
2024-06-27 07:45:00,1338.6,1.1,31.8,100.0
2024-06-27 07:50:00,1338.6,1.3,31.9,100.0
2024-06-27 07:55:00,1338.6,1.3,32.0,100.0
2024-06-27 08:00:00,1338.6,1.3,32.1,100.0
2024-06-27 08:05:00,1338.6,1.3,32.3,100.0
2024-06-27 08:10:00,1338.7,1.3,32.5,100.0
2024-06-27 08:15:00,1338.7,1.3,32.7,100.0
2024-06-27 08:20:00,1338.7,1.3,32.9,100.0
2024-06-27 08:25:00,1338.7,1.4,33.0,100.0
2024-06-27 08:30:00,1338.8,0.3,33.2,100.0
2024-06-27 08:35:00,1338.8,0.5,33.3,100.0
2024-06-27 08:40:00,1338.7,1.2,33.5,100.0
2024-06-27 08:45:00,1338.8,0.1,33.6,100.0
2024-06-27 08:50:00,1338.8,0.2,33.7,100.0
2024-06-27 08:55:00,1338.8,0.2,33.8,100.0
2024-06-27 09:00:00,1338.8,0.3,34.0,100.0
2024-06-27 09:05:00,1338.8,0.1,34.1,100.0
2024-06-27 09:10:00,1338.8,0.2,34.2,100.0
2024-06-27 09:15:00,1338.8,0.2,34.3,100.0
2024-06-27 09:20:00,1338.9,0.3,34.4,100.0
2024-06-27 09:25:00,1338.8,0.1,34.6,100.0
2024-06-27 09:30:00,1338.9,0.1,34.7,100.0
2024-06-27 09:35:00,1339.0,0.2,34.8,100.0
2024-06-27 09:40:00,1339.0,0.0,35.0,100.0
2024-06-27 09:45:00,1338.9,0.0,35.1,100.0
2024-06-27 09:50:00,1338.9,0.3,35.3,100.0
2024-06-27 09:55:00,1338.9,0.1,35.4,100.0
2024-06-27 10:00:00,1338.9,0.1,35.6,100.0
2024-06-27 10:05:00,1339.1,0.3,35.8,100.0
2024-06-27 10:10:00,1339.0,0.2,36.0,100.0
2024-06-27 10:15:00,1339.1,0.2,36.1,100.0
2024-06-27 10:20:00,1339.1,0.2,36.3,100.0
2024-06-27 10:25:00,1339.0,0.3,36.4,100.0
2024-06-27 10:30:00,1339.1,0.2,36.5,100.0
2024-06-27 10:35:00,1339.1,0.1,36.7,100.0
2024-06-27 10:40:00,1339.1,0.2,36.7,100.0
2024-06-27 10:45:00,1339.1,0.3,36.8,100.0
2024-06-27 10:50:00,1339.1,1.3,37.0,100.0
2024-06-27 10:55:00,1339.1,0.1,37.1,100.0
2024-06-27 11:00:00,1339.1,0.5,37.1,100.0
2024-06-27 11:05:00,1339.1,0.2,37.2,100.0
2024-06-27 11:10:00,1339.1,1.4,37.3,100.0
2024-06-27 11:15:00,1339.0,0.2,37.3,100.0
2024-06-27 11:20:00,1339.0,0.2,37.3,100.0
2024-06-27 11:25:00,1339.2,0.0,37.4,100.0
2024-06-27 11:30:00,1339.0,0.6,37.4,100.0
2024-06-27 11:35:00,1339.0,0.0,37.4,100.0
2024-06-27 11:40:00,1339.1,0.1,37.5,100.0
2024-06-27 11:45:00,1339.1,0.3,37.5,100.0
2024-06-27 11:50:00,1339.1,0.2,37.5,100.0
2024-06-27 11:55:00,1339.0,0.4,37.5,100.0
2024-06-27 12:00:00,1339.1,0.1,37.5,100.0
2024-06-27 12:05:00,1339.0,0.3,37.6,100.0
2024-06-27 12:10:00,1339.0,1.2,37.6,100.0
2024-06-27 12:15:00,1339.1,0.2,37.6,100.0
2024-06-27 12:20:00,1339.0,0.6,37.7,100.0
2024-06-27 12:25:00,1339.0,0.0,37.7,100.0
2024-06-27 12:30:00,1339.0,0.6,37.7,100.0
2024-06-27 12:35:00,1339.0,0.1,37.7,100.0
2024-06-27 12:40:00,1339.1,0.1,37.7,100.0
2024-06-27 12:45:00,1339.0,0.1,37.8,100.0
2024-06-27 12:50:00,1339.0,0.0,37.8,100.0
2024-06-27 12:55:00,1339.0,0.3,37.8,100.0
2024-06-27 13:00:00,1339.0,0.2,37.8,100.0
2024-06-27 13:05:00,1339.0,0.1,37.8,100.0
2024-06-27 13:10:00,1339.0,0.1,37.9,100.0
2024-06-27 13:15:00,1339.1,0.1,37.9,100.0
2024-06-27 13:20:00,1339.0,0.1,38.0,100.0
2024-06-27 13:25:00,1339.0,0.1,38.0,100.0
2024-06-27 13:30:00,1339.0,0.1,38.1,100.0
2024-06-27 13:35:00,1338.9,1.4,38.1,100.0
2024-06-27 13:40:00,1339.1,0.1,38.1,100.0
2024-06-27 13:45:00,1339.0,0.4,38.2,100.0
2024-06-27 13:50:00,1339.1,0.2,38.2,100.0
2024-06-27 13:55:00,1339.1,1.3,38.2,100.0
2024-06-27 14:00:00,1339.0,0.1,38.2,100.0
2024-06-27 14:05:00,1338.9,0.0,38.2,100.0
2024-06-27 14:10:00,1339.0,0.1,38.2,100.0
2024-06-27 14:15:00,1339.1,0.2,38.2,100.0
2024-06-27 14:20:00,1339.0,1.5,38.2,100.0
2024-06-27 14:25:00,1339.0,0.2,38.2,100.0
2024-06-27 14:30:00,1339.0,0.4,38.2,100.0
2024-06-27 14:35:00,1339.0,0.1,38.2,100.0
2024-06-27 14:40:00,1339.0,0.2,38.2,100.0
2024-06-27 14:45:00,1338.9,0.1,38.2,100.0
2024-06-27 14:50:00,1339.0,0.1,38.2,100.0
2024-06-27 14:55:00,1339.0,0.1,38.2,100.0
2024-06-27 15:00:00,1339.0,0.3,38.2,100.0
2024-06-27 15:05:00,1339.0,0.2,38.2,100.0
2024-06-27 15:10:00,1339.0,0.3,38.2,100.0
2024-06-27 15:15:00,1339.0,0.0,38.2,100.0
2024-06-27 15:20:00,1338.9,0.0,38.2,100.0
2024-06-27 15:25:00,1339.0,0.1,38.2,100.0
2024-06-27 15:30:00,1339.0,0.2,38.2,100.0
2024-06-27 15:35:00,1339.0,0.2,38.2,100.0
2024-06-27 15:40:00,1339.0,0.1,38.3,100.0
2024-06-27 15:45:00,1339.0,0.0,38.3,100.0
2024-06-27 15:50:00,1339.0,0.3,38.3,100.0
2024-06-27 15:55:00,1339.0,0.0,38.3,100.0
2024-06-27 16:00:00,1339.0,0.4,38.3,100.0
2024-06-27 16:05:00,1339.0,0.2,38.4,100.0
2024-06-27 16:10:00,1339.0,0.0,38.4,100.0
2024-06-27 16:15:00,1339.0,1.3,38.4,100.0
2024-06-27 16:20:00,1339.1,0.1,38.4,100.0
2024-06-27 16:25:00,1339.0,0.4,38.4,100.0
2024-06-27 16:30:00,1339.0,1.5,38.5,100.0
2024-06-27 16:35:00,1339.0,0.1,38.5,100.0
2024-06-27 16:40:00,1339.1,0.1,38.5,100.0
2024-06-27 16:45:00,1339.1,-0.1,38.6,100.0
2024-06-27 16:50:00,1339.0,0.1,38.6,100.0
2024-06-27 16:55:00,1338.9,0.3,38.7,100.0
2024-06-27 17:00:00,1339.1,1.1,38.7,100.0
2024-06-27 17:05:00,1339.1,0.2,38.8,100.0
2024-06-27 17:10:00,1339.0,0.1,38.9,100.0
2024-06-27 17:15:00,1339.1,0.1,38.9,100.0
2024-06-27 17:20:00,1339.0,0.1,39.0,100.0
2024-06-27 17:25:00,1339.0,0.1,39.0,100.0
2024-06-27 17:30:00,1339.0,1.5,39.1,100.0
2024-06-27 17:35:00,1339.1,0.2,39.2,100.0
2024-06-27 17:40:00,1339.0,0.9,39.2,100.0
2024-06-27 17:45:00,1339.1,0.1,39.3,100.0
2024-06-27 17:50:00,1339.1,0.1,39.3,100.0
2024-06-27 17:55:00,1339.1,0.2,39.4,100.0
2024-06-27 18:00:00,1339.0,-0.1,39.5,100.0
2024-06-27 18:05:00,1339.0,0.1,39.5,100.0
2024-06-27 18:10:00,1339.1,0.2,39.6,100.0
2024-06-27 18:15:00,1339.1,0.3,39.6,100.0
2024-06-27 18:20:00,1339.1,-0.1,39.7,100.0
2024-06-27 18:25:00,1339.0,0.2,39.8,100.0
2024-06-27 18:30:00,1339.0,0.2,39.8,100.0
2024-06-27 18:35:00,1339.1,0.3,39.9,100.0
2024-06-27 18:40:00,1339.1,0.0,39.9,100.0
2024-06-27 18:45:00,1339.0,0.1,40.0,100.0
2024-06-27 18:50:00,1339.0,0.1,40.0,100.0
2024-06-27 18:55:00,1339.1,0.1,40.0,100.0
2024-06-27 19:00:00,1339.0,-0.1,40.1,100.0
2024-06-27 19:05:00,1339.0,0.1,40.1,100.0
2024-06-27 19:10:00,1339.0,0.1,40.1,100.0
2024-06-27 19:15:00,1339.1,1.5,40.1,100.0
2024-06-27 19:20:00,1339.0,0.3,40.2,100.0
2024-06-27 19:25:00,1339.0,0.2,40.2,100.0
2024-06-27 19:30:00,1339.1,0.7,40.2,100.0
2024-06-27 19:35:00,1339.1,0.1,40.2,100.0
2024-06-27 19:40:00,1339.1,0.1,40.2,100.0
2024-06-27 19:45:00,1339.0,1.5,40.2,100.0
2024-06-27 19:50:00,1339.0,1.3,40.2,100.0
2024-06-27 19:55:00,1339.0,1.5,40.2,100.0
2024-06-27 20:00:00,1339.0,0.1,40.2,100.0
2024-06-27 20:05:00,1339.0,1.4,40.2,100.0
2024-06-27 20:10:00,1339.0,1.4,40.2,100.0
2024-06-27 20:15:00,1339.1,0.1,40.2,100.0
2024-06-27 20:20:00,1339.0,0.4,40.2,100.0
2024-06-27 20:25:00,1339.0,0.0,40.2,100.0
2024-06-27 20:30:00,1339.0,1.4,40.1,100.0
2024-06-27 20:35:00,1339.1,0.1,40.1,100.0
2024-06-27 20:40:00,1339.0,1.2,40.1,100.0
2024-06-27 20:45:00,1339.0,1.3,40.1,100.0
2024-06-27 20:50:00,1339.0,1.4,40.0,100.0
2024-06-27 20:55:00,1339.0,0.3,40.0,100.0
2024-06-27 21:00:00,1339.0,0.4,40.0,100.0
2024-06-27 21:05:00,1336.4,20.6,46.7,100.0
2024-06-27 21:10:00,1335.5,17.5,55.7,100.0
2024-06-27 21:15:00,1334.8,20.7,64.1,100.0
2024-06-27 21:20:00,1333.9,19.8,42.3,100.0
2024-06-27 21:25:00,1333.3,19.6,48.9,100.0
2024-06-27 21:30:00,1332.9,19.6,57.3,100.0
2024-06-27 21:35:00,1332.9,20.7,64.7,100.0
2024-06-27 21:40:00,1332.8,20.7,41.9,100.0
2024-06-27 21:45:00,1332.9,20.3,50.1,99.9
2024-06-27 21:50:00,1332.9,21.2,58.4,99.9
2024-06-27 21:55:00,1332.8,22.5,57.5,99.9
2024-06-27 22:00:00,1333.0,19.4,42.1,99.9
2024-06-27 22:05:00,1333.1,21.1,50.8,99.9
2024-06-27 22:10:00,1333.2,20.6,59.1,99.8
2024-06-27 22:15:00,1333.1,20.2,54.0,99.8
2024-06-27 22:20:00,1333.0,20.4,42.5,99.8
2024-06-27 22:25:00,1333.7,21.9,51.5,99.8
2024-06-27 22:30:00,1333.2,20.3,59.6,99.8
2024-06-27 22:35:00,1333.4,21.1,50.1,99.8
2024-06-27 22:40:00,1333.7,19.9,43.1,99.8
2024-06-27 22:45:00,1333.6,20.5,52.0,99.7
2024-06-27 22:50:00,1332.9,21.3,60.0,99.7
2024-06-27 22:55:00,1333.6,21.0,48.3,99.7
2024-06-27 23:00:00,1333.7,18.8,43.9,99.7
2024-06-27 23:05:00,1333.4,21.4,52.6,99.7
2024-06-27 23:10:00,1333.7,19.9,60.4,99.7
2024-06-27 23:15:00,1333.5,20.8,47.8,99.7
2024-06-27 23:20:00,1333.5,22.1,44.2,99.6
2024-06-27 23:25:00,1333.6,20.2,53.0,99.6
2024-06-27 23:30:00,1333.7,20.5,60.8,99.6
2024-06-27 23:35:00,1333.7,21.8,46.3,99.6
2024-06-27 23:40:00,1333.7,19.9,45.1,99.6
2024-06-27 23:45:00,1333.7,22.2,54.0,99.6
2024-06-27 23:50:00,1333.7,21.0,61.7,99.6
2024-06-27 23:55:00,1333.5,22.2,44.5,99.5
2024-06-28 00:00:00,1333.3,19.1,45.3,99.5
2024-06-28 00:05:00,1333.6,18.7,54.2,99.5
2024-06-28 00:10:00,1334.1,22.0,61.8,99.5
2024-06-28 00:15:00,1333.8,20.8,43.5,99.5
2024-06-28 00:20:00,1333.5,21.8,45.6,99.5
2024-06-28 00:25:00,1334.0,21.2,54.5,99.5
2024-06-28 00:30:00,1333.6,19.1,62.1,99.4
2024-06-28 00:35:00,1333.9,22.1,43.5,99.4
2024-06-28 00:40:00,1333.5,23.3,45.8,99.4
2024-06-28 00:45:00,1333.3,20.4,54.7,99.4
2024-06-28 00:50:00,1333.4,17.8,62.2,99.4
2024-06-28 00:55:00,1333.1,19.9,43.7,99.4
2024-06-28 01:00:00,1333.8,20.0,45.8,99.4
2024-06-28 01:05:00,1333.6,21.6,54.6,99.3
2024-06-28 01:10:00,1333.5,21.6,62.5,99.3
2024-06-28 01:15:00,1333.4,22.5,43.3,99.3
2024-06-28 01:20:00,1333.3,22.4,46.5,99.3
2024-06-28 01:25:00,1333.5,21.1,55.1,99.3
2024-06-28 01:30:00,1333.7,21.9,62.8,99.3
2024-06-28 01:35:00,1333.4,24.9,42.3,99.3
2024-06-28 01:40:00,1333.6,22.3,46.4,99.2
2024-06-28 01:45:00,1333.5,22.1,55.1,99.2
2024-06-28 01:50:00,1333.5,23.8,62.7,99.2
2024-06-28 01:55:00,1333.3,21.4,42.5,99.2
2024-06-28 02:00:00,1333.6,21.4,46.3,99.2
2024-06-28 02:05:00,1333.0,21.5,54.9,99.2
2024-06-28 02:10:00,1333.1,19.3,62.3,99.2
2024-06-28 02:15:00,1333.1,21.4,43.1,99.1
2024-06-28 02:20:00,1333.4,20.4,45.1,99.1
2024-06-28 02:25:00,1333.2,18.9,53.9,99.1
2024-06-28 02:30:00,1333.9,23.3,61.6,99.1
2024-06-28 02:35:00,1333.3,22.8,44.2,99.1
2024-06-28 02:40:00,1333.3,22.5,44.5,99.1
2024-06-28 02:45:00,1333.7,20.4,53.4,99.1
2024-06-28 02:50:00,1333.3,23.8,61.3,99.0
2024-06-28 02:55:00,1333.4,20.6,44.9,99.0
2024-06-28 03:00:00,1333.4,21.5,44.2,99.0
2024-06-28 03:05:00,1333.5,23.2,53.0,99.0
2024-06-28 03:10:00,1332.9,21.7,60.8,99.0
2024-06-28 03:15:00,1333.4,22.1,45.3,99.0
2024-06-28 03:20:00,1333.2,24.3,42.9,99.0
2024-06-28 03:25:00,1333.1,21.8,51.6,98.9
2024-06-28 03:30:00,1333.6,22.3,59.6,98.9
2024-06-28 03:35:00,1333.2,22.0,49.7,98.9
2024-06-28 03:40:00,1332.9,24.8,41.3,98.9
2024-06-28 03:45:00,1333.0,21.0,50.1,98.8
2024-06-28 03:50:00,1333.0,21.9,58.2,98.8
2024-06-28 03:55:00,1332.6,25.4,61.1,98.8
2024-06-28 04:00:00,1333.3,22.4,40.0,98.7
2024-06-28 04:05:00,1332.7,25.7,48.8,98.7
2024-06-28 04:10:00,1333.0,20.9,57.1,98.6
2024-06-28 04:15:00,1332.9,21.6,64.7,98.6
2024-06-28 04:20:00,1332.5,23.1,40.3,98.5
2024-06-28 04:25:00,1332.5,22.1,47.7,98.5
2024-06-28 04:30:00,1332.3,24.0,56.0,98.4
2024-06-28 04:35:00,1333.2,23.5,63.3,98.4
2024-06-28 04:40:00,1332.4,21.0,40.5,98.3
2024-06-28 04:45:00,1332.7,22.6,45.3,98.3
2024-06-28 04:50:00,1332.7,25.4,53.9,98.2
2024-06-28 04:55:00,1332.6,19.7,61.4,98.2
2024-06-28 05:00:00,1332.3,22.4,43.5,98.1
2024-06-28 05:05:00,1332.3,20.4,43.0,98.1
2024-06-28 05:10:00,1332.6,23.9,51.8,98.0
2024-06-28 05:15:00,1332.4,24.4,59.5,98.0
2024-06-28 05:20:00,1333.2,24.3,51.0,97.9
2024-06-28 05:25:00,1332.6,20.3,40.8,97.9
2024-06-28 05:30:00,1333.0,22.2,49.7,97.8
2024-06-28 05:35:00,1331.8,19.5,57.8,97.7
2024-06-28 05:40:00,1332.2,20.9,64.8,97.7
2024-06-28 05:45:00,1332.9,22.7,39.7,97.7
2024-06-28 05:50:00,1332.7,23.3,48.2,97.6
2024-06-28 05:55:00,1332.4,22.8,56.3,97.6
2024-06-28 06:00:00,1332.2,25.2,63.8,97.5
2024-06-28 06:05:00,1332.5,17.1,40.5,97.5
2024-06-28 06:10:00,1332.7,13.8,45.8,97.5
2024-06-28 06:15:00,1332.3,20.6,54.0,97.5
2024-06-28 06:20:00,1333.6,0.2,54.9,97.4
2024-06-28 06:25:00,1334.6,1.5,52.6,97.4
2024-06-28 06:30:00,1335.3,0.1,51.1,97.4
2024-06-28 06:35:00,1335.6,1.5,49.9,97.4
2024-06-28 06:40:00,1335.9,0.3,48.8,97.4
2024-06-28 06:45:00,1336.1,0.0,47.9,97.4
2024-06-28 06:50:00,1336.3,0.2,47.2,97.4
2024-06-28 06:55:00,1336.5,0.2,46.6,97.4
2024-06-28 07:00:00,1336.7,0.1,46.1,97.4
2024-06-28 07:05:00,1336.7,-0.1,45.7,97.4
2024-06-28 07:10:00,1336.9,0.0,45.3,97.4
2024-06-28 07:15:00,1337.0,0.1,45.0,97.4
2024-06-28 07:20:00,1337.1,0.5,44.6,97.4
2024-06-28 07:25:00,1337.2,0.2,44.3,97.4
2024-06-28 07:30:00,1337.2,0.1,44.1,97.4
2024-06-28 07:35:00,1337.4,0.1,43.9,97.4
2024-06-28 07:40:00,1337.4,1.3,43.6,97.4
2024-06-28 07:45:00,1337.5,0.0,43.5,97.4
2024-06-28 07:50:00,1337.5,0.3,43.3,97.4
2024-06-28 07:55:00,1337.5,0.1,43.2,97.4
2024-06-28 08:00:00,1337.6,1.2,43.0,97.4
2024-06-28 08:05:00,1337.6,0.1,43.0,97.4
2024-06-28 08:10:00,1337.6,1.6,42.9,97.4
2024-06-28 08:15:00,1337.7,0.2,42.8,97.4
2024-06-28 08:20:00,1337.7,-0.1,42.8,97.4
2024-06-28 08:25:00,1337.7,1.5,42.7,97.4
2024-06-28 08:30:00,1337.8,0.1,42.7,97.4
2024-06-28 08:35:00,1337.9,0.1,42.7,97.4
2024-06-28 08:40:00,1337.9,0.1,42.7,97.4
2024-06-28 08:45:00,1337.9,-0.1,42.8,97.4
2024-06-28 08:50:00,1337.9,0.1,42.8,97.4
2024-06-28 08:55:00,1338.0,0.0,42.8,97.4
2024-06-28 09:00:00,1338.0,-0.1,42.8,97.4
2024-06-28 09:05:00,1338.1,0.2,42.8,97.4
2024-06-28 09:10:00,1338.1,0.0,42.8,97.4
2024-06-28 09:15:00,1338.1,0.2,42.9,97.4
2024-06-28 09:20:00,1338.1,0.3,42.9,97.4
2024-06-28 09:25:00,1338.1,0.3,42.9,97.4
2024-06-28 09:30:00,1338.1,0.3,43.0,97.4
2024-06-28 09:35:00,1338.2,0.1,43.0,97.4
2024-06-28 09:40:00,1338.2,0.2,43.0,97.4
2024-06-28 09:45:00,1338.2,0.0,43.0,97.4
2024-06-28 09:50:00,1338.2,0.5,43.1,97.4
2024-06-28 09:55:00,1338.3,0.0,43.2,97.4
2024-06-28 10:00:00,1338.2,0.2,43.3,97.4
2024-06-28 10:05:00,1338.2,0.5,43.4,97.4
2024-06-28 10:10:00,1338.3,0.3,43.5,97.4
2024-06-28 10:15:00,1338.3,0.3,43.6,97.4
2024-06-28 10:20:00,1338.3,0.4,43.7,97.4
2024-06-28 10:25:00,1338.3,0.3,43.8,97.4
2024-06-28 10:30:00,1338.3,0.2,43.9,97.4
2024-06-28 10:35:00,1338.3,0.3,44.0,97.4
2024-06-28 10:40:00,1338.4,0.4,44.1,97.4
2024-06-28 10:45:00,1338.4,0.4,44.1,97.4
2024-06-28 10:50:00,1338.4,0.4,44.3,97.4
2024-06-28 10:55:00,1338.4,0.2,44.3,97.4
2024-06-28 11:00:00,1338.4,0.2,44.4,97.4
2024-06-28 11:05:00,1338.3,0.4,44.4,97.4
2024-06-28 11:10:00,1338.5,0.2,44.5,97.4
2024-06-28 11:15:00,1338.4,0.4,44.5,97.4
2024-06-28 11:20:00,1338.5,0.3,44.5,97.4
2024-06-28 11:25:00,1338.5,0.1,44.5,97.4
2024-06-28 11:30:00,1338.5,0.0,44.6,97.4
2024-06-28 11:35:00,1338.4,0.0,44.7,97.4
2024-06-28 11:40:00,1338.5,0.3,44.7,97.4
2024-06-28 11:45:00,1338.5,0.1,44.7,97.4
2024-06-28 11:50:00,1338.5,0.2,44.8,97.4
2024-06-28 11:55:00,1338.5,0.2,44.8,97.4
2024-06-28 12:00:00,1338.5,0.2,44.9,97.4
2024-06-28 12:05:00,1338.4,0.2,45.0,97.4
2024-06-28 12:10:00,1338.5,0.2,45.0,97.4
2024-06-28 12:15:00,1338.5,0.4,45.0,97.4
2024-06-28 12:20:00,1338.5,0.1,45.1,97.4
2024-06-28 12:25:00,1338.5,0.1,45.2,97.4
2024-06-28 12:30:00,1338.5,0.2,45.2,97.4
2024-06-28 12:35:00,1338.6,0.1,45.3,97.4
2024-06-28 12:40:00,1338.6,0.1,45.3,97.4
2024-06-28 12:45:00,1338.5,0.3,45.4,97.4
2024-06-28 12:50:00,1338.6,0.2,45.5,97.4
2024-06-28 12:55:00,1338.6,0.4,45.5,97.4
2024-06-28 13:00:00,1338.6,0.4,45.6,97.4
2024-06-28 13:05:00,1338.6,0.2,45.6,97.4
2024-06-28 13:10:00,1338.5,0.1,45.6,97.4
2024-06-28 13:15:00,1338.6,0.2,45.7,97.4
2024-06-28 13:20:00,1338.7,0.2,45.7,97.4
2024-06-28 13:25:00,1338.7,0.2,45.8,97.4
2024-06-28 13:30:00,1338.6,0.2,45.8,97.4
2024-06-28 13:35:00,1338.6,0.8,45.8,97.4
2024-06-28 13:40:00,1338.6,0.1,45.8,97.4
2024-06-28 13:45:00,1338.6,0.2,45.8,97.4
2024-06-28 13:50:00,1338.8,0.1,45.9,97.4
2024-06-28 13:55:00,1338.6,0.4,45.9,97.4
2024-06-28 14:00:00,1338.6,0.3,45.9,97.4
2024-06-28 14:05:00,1338.6,0.1,46.0,97.4
2024-06-28 14:10:00,1338.6,0.4,46.0,97.4
2024-06-28 14:15:00,1338.6,0.3,46.0,97.4
2024-06-28 14:20:00,1338.7,0.4,46.0,97.4
2024-06-28 14:25:00,1338.7,0.4,46.1,97.4
2024-06-28 14:30:00,1338.6,0.1,46.1,97.4
2024-06-28 14:35:00,1338.7,0.6,46.2,97.4
2024-06-28 14:40:00,1338.7,0.1,46.2,97.4
2024-06-28 14:45:00,1338.7,0.3,46.3,97.4
2024-06-28 14:50:00,1338.7,0.3,46.4,97.4
2024-06-28 14:55:00,1338.7,0.1,46.4,97.4
2024-06-28 15:00:00,1338.7,0.3,46.5,97.4
2024-06-28 15:05:00,1338.7,0.4,46.5,97.4
2024-06-28 15:10:00,1338.7,0.2,46.6,97.4
2024-06-28 15:15:00,1338.7,0.0,46.6,97.4
2024-06-28 15:20:00,1338.7,0.3,46.7,97.4
2024-06-28 15:25:00,1338.7,0.5,46.7,97.4
2024-06-28 15:30:00,1338.7,0.1,46.8,97.4
2024-06-28 15:35:00,1338.7,0.6,46.8,97.4
2024-06-28 15:40:00,1338.8,0.2,46.9,97.4
2024-06-28 15:45:00,1338.8,0.6,46.9,97.4
2024-06-28 15:50:00,1338.7,0.3,46.9,97.4
2024-06-28 15:55:00,1338.8,0.0,47.0,97.4
2024-06-28 16:00:00,1338.7,0.4,47.0,97.4
